sound	abgate	https://deb.debian.org/debian/pool/main/a/abgate/abgate_1.2.0-2+b2_arm64.deb	585912
sound	ableton-link-dev	https://deb.debian.org/debian/pool/main/a/ableton-link/ableton-link-dev_3.1.2+dfsg-1_all.deb	72252
sound	ableton-link-utils	https://deb.debian.org/debian/pool/main/a/ableton-link/ableton-link-utils_3.1.2+dfsg-1+b1_arm64.deb	91048
tex	abntex	https://deb.debian.org/debian/pool/main/a/abntex/abntex_0.9.beta2-2_all.deb	207556
tex	alqalam	https://deb.debian.org/debian/pool/main/a/alqalam/alqalam_0.2-10_all.deb	756344
tex	aspic	https://deb.debian.org/debian/pool/main/a/aspic/aspic_2.00+dfsg-4+b1_arm64.deb	183432
tex	asymptote-x11	https://deb.debian.org/debian/pool/main/a/asymptote/asymptote-x11_3.02+ds-1_all.deb	667360
tex	auctex	https://deb.debian.org/debian/pool/main/a/auctex/auctex_13.2-1.1_all.deb	1311036
tex	preview-latex-style	https://deb.debian.org/debian/pool/main/a/auctex/preview-latex-style_13.2-1.1_all.deb	349564
text	a2ps	https://deb.debian.org/debian/pool/main/a/a2ps/a2ps_4.15.6-1+b1_arm64.deb	632908
text	libaa-bin	https://deb.debian.org/debian/pool/main/a/aalib/libaa-bin_1.4p5-51.1+b1_arm64.deb	9304
text	aasvg	https://deb.debian.org/debian/pool/main/a/aasvg/aasvg_0.3.2-1_all.deb	19972
text	abcm2ps	https://deb.debian.org/debian/pool/main/a/abcm2ps/abcm2ps_8.14.17-2_arm64.deb	206492
text	acheck	https://deb.debian.org/debian/pool/main/a/acheck/acheck_0.5.13_all.deb	34248
text	acheck-rules	https://deb.debian.org/debian/pool/main/a/acheck-rules/acheck-rules_0.3.6_all.deb	10668
utils	2vcard	https://deb.debian.org/debian/pool/main/2/2vcard/2vcard_0.6-5_all.deb	13988
utils	7zip	https://deb.debian.org/debian/pool/main/7/7zip/7zip_25.01+dfsg-1~deb13u2_arm64.deb	1423436
utils	7zip-standalone	https://deb.debian.org/debian/pool/main/7/7zip/7zip-standalone_25.01+dfsg-1~deb13u2_arm64.deb	901656
utils	9base	https://deb.debian.org/debian/pool/main/9/9base/9base_6-14+b1_arm64.deb	719632
utils	abbtr	https://deb.debian.org/debian/pool/main/a/abbtr/abbtr_1.0.4-1_arm64.deb	725584
utils	ack	https://deb.debian.org/debian/pool/main/a/ack/ack_3.8.1-1_all.deb	73900
vcs	brz	https://deb.debian.org/debian/pool/main/b/breezy/brz_3.3.11-1_arm64.deb	210172
vcs	brz-debian	https://deb.debian.org/debian/pool/main/b/breezy-debian/brz-debian_2.8.80_all.deb	120772
vcs	bzr	https://deb.debian.org/debian/pool/main/b/bzr/bzr_2.7.0+bzr6622+brz_all.deb	21092
vcs	cvsservice	https://deb.debian.org/debian/pool/main/c/cervisia/cvsservice_25.04.0-1_arm64.deb	82632
vcs	commit-patch	https://deb.debian.org/debian/pool/main/c/commit-patch/commit-patch_2.6.2-2_all.deb	19288
vcs	cssc	https://deb.debian.org/debian/pool/main/c/cssc/cssc_1.4.1-1+b1_arm64.deb	519580
video	ani-cli	https://deb.debian.org/debian/pool/main/a/ani-cli/ani-cli_4.10-1_all.deb	13500
video	aom-tools	https://deb.debian.org/debian/pool/main/a/aom/aom-tools_3.12.1-1+deb13u1_arm64.deb	113532
video	aravis-tools	https://deb.debian.org/debian/pool/main/a/aravis/aravis-tools_0.8.34-1_arm64.deb	91428
video	aravis-tools-cli	https://deb.debian.org/debian/pool/main/a/aravis/aravis-tools-cli_0.8.34-1_arm64.deb	13828
video	atomicparsley	https://deb.debian.org/debian/pool/main/a/atomicparsley/atomicparsley_20240608.083822.1ed9031-1_arm64.deb	116072
video	auto-editor	https://deb.debian.org/debian/pool/main/a/auto-editor/auto-editor_26.3.1+ds-1_all.deb	86556
web	acme.sh	https://deb.debian.org/debian/pool/main/a/acme.sh/acme.sh_3.1.1-1_all.deb	387796
web	activity-aware-firefox	https://deb.debian.org/debian/pool/main/a/activity-aware-firefox/activity-aware-firefox_0.4.2-1_all.deb	7424
web	adminer	https://deb.debian.org/debian/pool/main/a/adminer/adminer_5.2.1+dfsg-1_all.deb	792740
web	analog	https://deb.debian.org/debian/pool/main/a/analog/analog_6.0.17-3+b2_arm64.deb	1108588
web	angelfish	https://deb.debian.org/debian/pool/main/a/angelfish/angelfish_25.04.0-2_arm64.deb	1259236
web	aodh-api	https://deb.debian.org/debian/pool/main/a/aodh/aodh-api_20.0.0-2_all.deb	25456
x11	4pane	https://deb.debian.org/debian/pool/main/4/4pane/4pane_8.0-1+b6_arm64.deb	1404880
x11	9menu	https://deb.debian.org/debian/pool/main/9/9menu/9menu_1.11-1_arm64.deb	13548
x11	9wm	https://deb.debian.org/debian/pool/main/9/9wm/9wm_1.4.1-1+b1_arm64.deb	24756
x11	aewm++	https://deb.debian.org/debian/pool/main/a/aewm++/aewm++_1.1.2-5.3_arm64.deb	34428
x11	aewm++-goodies	https://deb.debian.org/debian/pool/main/a/aewm++-goodies/aewm++-goodies_1.0-10.2_arm64.deb	48432
x11	afterstep	https://deb.debian.org/debian/pool/main/a/afterstep/afterstep_2.2.12-18_arm64.deb	431616
xfce	exo-utils	https://deb.debian.org/debian/pool/main/e/exo/exo-utils_4.20.0-1_arm64.deb	56424
xfce	thunar-font-manager	https://deb.debian.org/debian/pool/main/f/font-manager/thunar-font-manager_0.9.4-2_arm64.deb	13652
xfce	gigolo	https://deb.debian.org/debian/pool/main/g/gigolo/gigolo_0.5.4-1_arm64.deb	191780
xfce	libxfce4ui-common	https://deb.debian.org/debian/pool/main/libx/libxfce4ui/libxfce4ui-common_4.20.1-1_all.deb	229268
xfce	libxfce4ui-utils	https://deb.debian.org/debian/pool/main/libx/libxfce4ui/libxfce4ui-utils_4.20.1-1_arm64.deb	89372
xfce	libxfce4util-bin	https://deb.debian.org/debian/pool/main/libx/libxfce4util/libxfce4util-bin_4.20.1-1_arm64.deb	13524
